,order_id,customer_id,order_date,order_status,sub_total,order_total,total_quantity,month,coupon
0,3649,1583,16/12/2018,Shipped,109.0,98.1,1,12,True
1,3643,1146,11/12/2018,Shipped,144.0,129.6,2,12,True
2,3653,570,18/12/2018,Shipped,150.0,135.0,2,12,True
3,3642,545,11/12/2018,Shipped,156.0,140.4,2,12,True
4,3641,539,11/12/2018,Shipped,179.0,161.1,3,12,True
5,3816,452,16/06/2019,Shipped,476.0,333.2,6,06,True
6,3813,1453,11/6/2019,Shipped,80.0,56.0,1,6,True
7,3812,1614,10/6/2019,Shipped,84.0,58.8,1,6,True
8,3810,971,9/6/2019,Shipped,168.0,117.6,2,6,True
9,3814,879,11/6/2019,Shipped,222.0,161.9,3,6,True
10,2366,1276,9/2/2016,Shipped,62.0,48.9,1,2,True
11,2368,213,10/2/2016,Shipped,261.0,182.7,4,2,True
12,4177,792,28/10/2020,Shipped,160.0,112.0,2,10,True
13,4174,673,27/10/2020,Shipped,168.0,117.6,2,10,True
14,4173,1731,27/10/2020,Shipped,238.0,166.6,3,10,True
15,4179,769,29/10/2020,Shipped,240.0,168.0,3,10,True
16,1705,1027,2/12/2014,Shipped,69.0,60.7,1,12,True
17,1690,1013,2/12/2014,Shipped,69.0,60.7,1,12,True
18,1715,1033,5/12/2014,Shipped,69.0,60.7,1,12,True
19,1722,1036,8/12/2014,Shipped,69.0,60.7,1,12,True
20,1725,1039,8/12/2014,Shipped,71.0,62.3,1,12,True
21,1687,1010,2/12/2014,Shipped,91.0,78.3,3,12,True
22,1703,1025,2/12/2014,Shipped,93.0,74.4,2,12,True
23,1684,1008,2/12/2014,Shipped,99.0,79.2,1,12,True
24,1723,1038,8/12/2014,Shipped,99.0,79.2,1,12,True
25,1689,1012,2/12/2014,Shipped,119.0,95.2,2,12,True
26,1730,1043,10/12/2014,Shipped,124.0,99.2,2,12,True
27,1693,1017,2/12/2014,Shipped,131.0,104.8,2,12,True
28,1698,1021,2/12/2014,Shipped,138.0,110.4,2,12,True
29,1695,1019,2/12/2014,Shipped,138.0,110.4,2,12,True
30,1694,1018,2/12/2014,Shipped,138.0,110.4,2,12,True
31,1711,1031,3/12/2014,Shipped,140.0,112.0,2,12,True
32,1708,1028,2/12/2014,Shipped,144.0,115.2,2,12,True
33,1691,1015,2/12/2014,Shipped,168.0,134.4,2,12,True
34,1732,1045,10/12/2014,Shipped,168.0,134.4,2,12,True
35,1699,1022,2/12/2014,Shipped,207.0,165.6,3,12,True
36,1704,1026,2/12/2014,Shipped,230.0,184.0,3,12,True
37,1683,1009,2/12/2014,Shipped,251.0,200.8,4,12,True
38,1700,1023,2/12/2014,Shipped,282.0,225.6,4,12,True
39,1701,1024,2/12/2014,Shipped,45.0,41.5,1,12,True
40,1697,1020,2/12/2014,Shipped,49.0,47.55,1,12,True
41,2771,1358,12/12/2016,Shipped,35.0,17.5,1,12,True
42,2704,1348,1/12/2016,Shipped,39.0,19.5,1,12,True
43,2775,1359,12/12/2016,Shipped,69.0,34.5,1,12,True
44,2769,1295,12/12/2016,Shipped,69.0,34.5,1,12,True
45,2767,1259,12/12/2016,Shipped,69.0,34.5,1,12,True
46,2766,533,12/12/2016,Shipped,74.0,37.0,2,12,True
47,2773,1329,12/12/2016,Shipped,78.0,39.0,2,12,True
48,2764,1357,12/12/2016,Shipped,83.0,41.5,7,12,True
49,2776,1360,12/12/2016,Shipped,89.0,44.5,4,12,True
50,2777,233,12/12/2016,Shipped,116.0,58.0,3,12,True
51,2856,1370,20/12/2016,Shipped,283.0,0.0,4,12,True
52,3153,1445,24/08/2017,Shipped,144.0,0.0,2,08,True
53,3833,741,7/8/2019,Shipped,74.0,59.2,1,8,True
54,3831,545,2/8/2019,Shipped,732.0,585.6,9,8,True
55,3835,741,10/8/2019,Shipped,80.0,64.0,1,8,True
56,3832,1453,2/8/2019,Shipped,84.0,67.2,1,8,True
57,3834,741,10/8/2019,Shipped,89.0,71.2,1,8,True
58,2568,414,18/10/2016,Shipped,74.0,49.9,1,10,True
59,3130,1208,9/8/2017,Shipped,67.0,53.6,1,8,True
60,3132,885,9/8/2017,Shipped,74.0,59.2,1,8,True
61,3140,1438,11/8/2017,Shipped,74.0,59.2,1,8,True
62,3133,1297,10/8/2017,Shipped,150.0,120.0,2,8,True
63,3141,539,12/8/2017,Shipped,152.0,121.6,2,8,True
64,3142,1441,13/08/2017,Shipped,163.0,130.4,3,08,True
65,3139,1440,11/8/2017,Shipped,357.0,285.6,6,8,True
66,1003,653,8/12/2012,Shipped,62.0,56.54,1,12,True
67,1006,42,9/12/2012,Shipped,69.0,62.3,1,12,True
68,1010,14,11/12/2012,Shipped,69.0,60.7,1,12,True
69,992,471,30/11/2012,Shipped,71.0,63.95,1,11,True
70,991,387,30/11/2012,Shipped,82.0,71.1,1,11,True
71,1392,680,12/2/2014,Shipped,587.0,469.6,13,2,True
72,1373,814,3/2/2014,Shipped,69.0,60.7,1,2,True
73,1377,768,3/2/2014,Shipped,69.0,60.7,1,2,True
74,1382,502,4/2/2014,Shipped,93.0,82.75,3,2,True
75,1380,841,3/2/2014,Shipped,100.0,80.0,2,2,True
76,1384,233,4/2/2014,Shipped,119.0,95.2,2,2,True
77,1376,554,3/2/2014,Shipped,124.0,99.2,2,2,True
78,1389,671,9/2/2014,Shipped,138.0,110.4,2,2,True
79,1371,654,3/2/2014,Shipped,162.0,129.6,3,2,True
80,1383,44,4/2/2014,Shipped,22.0,23.1,2,2,True
81,1375,766,3/2/2014,Shipped,207.0,165.6,3,2,True
82,1385,368,6/2/2014,Shipped,209.0,167.2,3,2,True
83,1386,850,7/2/2014,Shipped,276.0,220.8,4,2,True
84,1394,459,14/02/2014,Shipped,278.0,222.4,4,02,True
85,1391,773,11/2/2014,Shipped,285.0,228.0,4,2,True
86,3274,1478,11/12/2017,Shipped,67.0,36.85,1,12,True
87,3272,636,11/12/2017,Shipped,67.0,36.85,1,12,True
88,3270,754,11/12/2017,Shipped,134.0,73.7,2,12,True
89,3817,1605,20/06/2019,Shipped,217.0,86.8,2,06,True
90,3818,373,24/06/2019,Shipped,99.0,39.6,1,06,True
91,3863,735,20/09/2019,Shipped,198.0,99.0,2,09,True
92,3053,68,13/04/2017,Shipped,29.0,17.4,1,04,True
93,3048,14,12/4/2017,Shipped,35.0,21.0,1,4,True
94,3051,9001,13/04/2017,Shipped,35.0,21.0,1,04,True
95,3052,1404,13/04/2017,Shipped,59.0,35.4,1,04,True
96,3050,1413,12/4/2017,Shipped,69.0,41.4,1,4,True
97,3047,1299,12/4/2017,Shipped,104.0,62.4,2,4,True
98,3049,1031,12/4/2017,Shipped,108.0,64.8,2,4,True
99,3058,1416,16/04/2017,Shipped,108.0,64.8,2,04,True
100,3919,1652,29/11/2019,Shipped,160.0,112.0,2,11,True
101,4109,266,12/8/2020,Shipped,158.0,126.4,2,8,True
102,4107,1438,11/8/2020,Shipped,160.0,128.0,2,8,True
103,2519,1236,8/8/2016,Shipped,68.0,59.9,1,8,True
104,2521,379,9/8/2016,Shipped,76.0,60.8,1,8,True
105,2522,355,9/8/2016,Shipped,136.0,108.8,2,8,True
106,2523,1141,11/8/2016,Shipped,154.0,123.2,2,8,True
107,2520,308,8/8/2016,Shipped,208.0,166.4,3,8,True
108,2822,1366,17/12/2016,Shipped,67.0,40.2,1,12,True
109,2817,1358,17/12/2016,Shipped,67.0,40.2,1,12,True
110,2816,1193,17/12/2016,Shipped,134.0,80.4,2,12,True
111,3609,741,23/11/2018,Shipped,328.0,213.2,4,11,True
112,3612,491,23/11/2018,Shipped,328.0,213.2,4,11,True
113,3621,1472,26/11/2018,Shipped,328.0,213.2,4,11,True
114,3923,1584,29/11/2019,Shipped,404.0,282.8,5,11,True
115,3618,1104,24/11/2018,Shipped,358.0,232.7,4,11,True
116,3630,452,26/11/2018,Shipped,728.0,473.2,9,11,True
117,3924,885,29/11/2019,Shipped,160.0,112.0,2,11,True
118,3610,1574,23/11/2018,Shipped,160.0,104.0,2,11,True
119,3614,885,23/11/2018,Shipped,160.0,104.0,2,11,True
120,3626,1575,26/11/2018,Shipped,160.0,104.0,2,11,True
121,3628,971,26/11/2018,Shipped,160.0,104.0,2,11,True
122,3629,800,26/11/2018,Shipped,160.0,104.0,2,11,True
123,3616,1453,24/11/2018,Shipped,168.0,109.2,2,11,True
124,3617,591,24/11/2018,Shipped,168.0,109.2,2,11,True
125,3921,491,29/11/2019,Shipped,224.0,156.8,3,11,True
126,3926,1487,30/11/2019,Shipped,318.0,222.6,4,11,True
127,3922,1636,29/11/2019,Shipped,323.0,226.1,4,11,True
128,3925,735,29/11/2019,Shipped,324.0,226.8,4,11,True
129,4232,1754,30/11/2020,Shipped,228.0,171.0,3,11,True
130,4227,1752,30/11/2020,Shipped,248.0,186.0,3,11,True
131,4235,1322,30/11/2020,Shipped,248.0,186.0,3,11,True
132,4228,1750,30/11/2020,Shipped,252.0,189.0,3,11,True
133,3239,1450,27/11/2017,Shipped,374.0,261.8,5,11,True
134,3228,1361,24/11/2017,Shipped,395.0,276.5,6,11,True
135,3227,581,24/11/2017,Shipped,420.0,294.0,6,11,True
136,3229,1471,24/11/2017,Shipped,74.0,51.8,1,11,True
137,3241,1471,27/11/2017,Shipped,74.0,51.8,1,11,True
138,3237,1466,27/11/2017,Shipped,76.0,53.2,1,11,True
139,3236,1398,27/11/2017,Shipped,76.0,53.2,1,11,True
140,3235,414,27/11/2017,Shipped,76.0,53.2,1,11,True
141,3243,397,27/11/2017,Shipped,76.0,53.2,1,11,True
142,3245,1460,27/11/2017,Shipped,105.0,73.5,1,11,True
143,3244,1377,27/11/2017,Shipped,105.0,73.5,1,11,True
144,3225,1346,24/11/2017,Shipped,148.0,103.6,2,11,True
145,3238,491,27/11/2017,Shipped,148.0,103.6,2,11,True
146,3234,1358,27/11/2017,Shipped,152.0,106.4,2,11,True
147,3247,971,27/11/2017,Shipped,224.0,156.8,3,11,True
148,3230,1133,25/11/2017,Shipped,228.0,159.6,3,11,True
149,3223,1453,23/11/2017,Shipped,257.0,179.9,3,11,True
150,3242,1233,27/11/2017,Shipped,296.0,207.2,4,11,True
151,4222,1487,29/11/2020,Shipped,356.0,249.2,4,11,True
152,4221,1584,29/11/2020,Shipped,330.0,231.0,4,11,True
153,1676,1003,29/11/2014,Shipped,68.0,46.3,1,11,True
154,3822,1521,12/7/2019,Shipped,154.0,123.2,2,7,True
155,3823,1361,14/07/2019,Shipped,154.0,123.2,2,07,True
156,1043,674,18/01/2013,Shipped,161.0,132.54,2,01,True
157,3802,1327,5/6/2019,Shipped,218.0,87.2,2,6,True
158,3806,90,5/6/2019,Shipped,327.0,130.8,3,6,True
159,3803,1544,5/6/2019,Shipped,109.0,43.6,1,6,True
160,3805,233,5/6/2019,Shipped,109.0,43.6,1,6,True
161,3809,1605,6/6/2019,Shipped,109.0,43.6,1,6,True
162,3807,1453,6/6/2019,Shipped,109.0,43.6,1,6,True
163,3808,846,6/6/2019,Shipped,109.0,43.6,1,6,True
164,3177,1456,11/10/2017,Shipped,149.0,0.0,3,10,True
165,1154,732,23/05/2013,Shipped,85.0,5.5,1,05,True
166,2142,1194,13/10/2015,Shipped,256.0,179.2,3,10,True
167,4198,1736,6/11/2020,Shipped,74.0,62.9,1,11,True
168,4199,1259,7/11/2020,Shipped,79.0,67.15,1,11,True
169,4217,1744,26/11/2020,Shipped,79.0,67.15,1,11,True
170,4270,1770,20/12/2020,Shipped,168.0,142.8,2,12,True
171,4172,1062,25/10/2020,Shipped,240.0,204.0,3,10,True
172,2670,106,28/11/2016,Shipped,72.0,5.5,1,11,True
173,4080,194,9/7/2020,Cancelled,74.0,0.0,1,7,True
174,3101,194,31/05/2017,Shipped,158.0,0.0,2,05,True
175,2378,1284,25/02/2016,Shipped,99.0,79.5,1,02,True
176,2372,1279,10/2/2016,Shipped,168.0,143.0,2,2,True
177,2560,802,10/10/2016,Shipped,74.0,42.5,1,10,True
178,3960,1641,2/1/2020,Shipped,74.0,59.2,1,1,True
179,3962,414,4/1/2020,Shipped,80.0,64.0,1,1,True
180,3956,1639,31/12/2019,Shipped,84.0,67.2,1,12,True
181,3957,1453,31/12/2019,Shipped,84.0,67.2,1,12,True
182,3955,1510,30/12/2019,Shipped,139.0,111.2,2,12,True
183,3958,1487,1/1/2020,Shipped,154.0,123.2,2,1,True
184,3959,241,2/1/2020,Shipped,164.0,131.2,2,1,True
185,994-1,454,1/12/2012,Shipped,276.0,190.4,2,12,True
186,994-2,454,1/12/2012,Shipped,276.0,190.4,2,12,True
187,996,640,3/12/2012,Shipped,276.0,187.75,4,12,True
188,893,591,3/9/2012,Shipped,55.99,47.68,2,9,True
189,1100,13,6/3/2013,Shipped,62.0,52.21,1,3,True
190,1364,13,26/01/2014,Shipped,69.0,53.8,1,01,True
191,984,13,20/11/2012,Shipped,280.0,219.29,4,11,True
192,3538,1556,21/09/2018,Shipped,160.0,32.0,2,09,True
193,4037,250,30/04/2020,Shipped,74.0,62.9,1,04,True
194,3721,1485,13/03/2019,Shipped,79.0,67.15,1,03,True
195,3945,950,15/12/2019,Shipped,80.0,68.0,1,12,True
196,3780,1611,13/05/2019,Shipped,84.0,71.4,1,05,True
197,4183,1735,31/10/2020,Shipped,84.0,71.4,1,10,True
198,3284,1480,14/12/2017,Shipped,148.0,125.8,2,12,True
199,3729,1560,26/03/2019,Shipped,148.0,125.8,2,03,True
200,3972,1661,19/01/2020,Shipped,149.0,126.65,2,01,True
201,3939,581,10/12/2019,Shipped,160.0,136.0,2,12,True
202,3947,651,17/12/2019,Shipped,160.0,142.5,2,12,True
203,4284,1592,11/1/2021,Shipped,164.0,139.4,2,1,True
204,3699,1598,22/02/2019,Shipped,164.0,139.4,2,02,True
205,3384,1520,3/3/2018,Shipped,39.0,33.15,1,3,True
206,3090,208,18/05/2017,Shipped,39.0,27.3,1,05,True
207,3085,1377,18/05/2017,Shipped,274.0,254.8,4,05,True
208,3089,1368,18/05/2017,Shipped,100.0,70.0,4,05,True
209,3086,1348,18/05/2017,Shipped,117.0,81.9,3,05,True
210,2402,1292,20/03/2016,Shipped,29.0,24.35,1,03,True
211,2408,1071,24/03/2016,Shipped,29.0,24.35,1,03,True
212,2430,469,31/03/2016,Shipped,29.0,24.35,1,03,True
213,2434,452,31/03/2016,Shipped,364.0,236.6,7,03,True
214,2390,1263,18/03/2016,Shipped,39.0,30.85,1,03,True
215,2419,885,28/03/2016,Shipped,42.0,32.8,1,03,True
216,2428,247,31/03/2016,Shipped,45.0,34.75,1,03,True
217,2400,1260,20/03/2016,Shipped,53.0,39.95,2,03,True
218,2432,1232,31/03/2016,Shipped,56.0,41.9,2,03,True
219,2433,721,31/03/2016,Shipped,68.0,49.7,2,03,True
220,2429,273,31/03/2016,Shipped,74.0,53.6,2,03,True
221,2420,236,28/03/2016,Shipped,78.0,50.7,2,03,True
222,2425,1223,31/03/2016,Shipped,78.0,50.7,2,03,True
223,2399,261,19/03/2016,Shipped,85.0,63.6,3,03,True
224,2413,1005,27/03/2016,Shipped,85.0,55.25,3,03,True
225,2416,1218,27/03/2016,Shipped,87.0,56.55,2,03,True
226,2404,1293,22/03/2016,Shipped,96.0,70.75,3,03,True
227,2414,395,27/03/2016,Shipped,98.0,63.7,2,03,True
228,2426,784,31/03/2016,Shipped,117.0,76.05,3,03,True
229,2394,1259,18/03/2016,Shipped,123.0,79.95,3,03,True
230,2418,1259,28/03/2016,Shipped,123.0,79.95,3,03,True
231,2395,516,19/03/2016,Shipped,124.0,80.6,4,03,True
232,2411,1226,27/03/2016,Shipped,130.0,84.5,3,03,True
233,2396,977,19/03/2016,Shipped,206.0,133.9,7,03,True
234,2431,863,31/03/2016,Shipped,28.0,23.7,1,03,True
235,2387,1290,15/03/2016,Shipped,104.0,83.2,3,03,True
236,2371,1279,10/2/2016,Shipped,190.0,152.0,5,2,True
237,2398,1291,19/03/2016,Shipped,32.0,31.1,1,03,True
238,2377,1282,24/02/2016,Shipped,28.0,8.5,1,02,True
239,3879,1288,14/10/2019,Shipped,154.0,107.8,2,10,True
240,3877,517,13/10/2019,Shipped,168.0,117.6,2,10,True
241,3872,1461,10/10/2019,Shipped,227.0,158.9,3,10,True
242,3873,237,10/10/2019,Shipped,240.0,168.0,3,10,True
243,3880,1640,14/10/2019,Shipped,244.0,170.8,3,10,True
244,3875,1286,13/10/2019,Shipped,249.0,180.8,3,10,True
245,1142,409,22/04/2013,Shipped,131.0,38.86,2,04,True
246,1011,656,12/12/2012,Shipped,69.0,5.5,1,12,True
247,1194,752,11/8/2013,Shipped,74.0,5.5,2,8,True
248,2688,1347,28/11/2016,Shipped,351.0,245.7,5,11,True
249,4224,1037,29/11/2020,Shipped,79.0,63.2,1,11,True
250,4229,1753,30/11/2020,Shipped,79.0,63.2,1,11,True
251,4234,1035,30/11/2020,Shipped,80.0,64.0,1,11,True
252,2677,1346,28/11/2016,Shipped,67.0,52.4,1,11,True
253,2671,1110,28/11/2016,Shipped,76.0,53.2,1,11,True
254,4223,1377,29/11/2020,Shipped,148.0,118.4,2,11,True
255,4226,1146,30/11/2020,Shipped,148.0,118.4,2,11,True
256,4231,308,30/11/2020,Shipped,154.0,123.2,2,11,True
257,4233,42,30/11/2020,Shipped,160.0,128.0,2,11,True
258,3930,241,2/12/2019,Shipped,149.0,114.5,2,12,True
259,2680,1247,28/11/2016,Shipped,148.0,103.6,2,11,True
260,2678,358,28/11/2016,Shipped,148.0,103.6,2,11,True
261,2675,216,28/11/2016,Shipped,148.0,103.6,2,11,True
262,4225,1378,30/11/2020,Shipped,240.0,192.0,3,11,True
263,4230,9071,30/11/2020,Shipped,320.0,256.0,4,11,True
264,3928,1242,1/12/2019,Shipped,136.0,68.0,2,12,True
265,3932,1217,2/12/2019,Shipped,145.0,72.5,2,12,True
266,3933,1460,3/12/2019,Shipped,147.0,73.5,3,12,True
267,4144,1720,27/09/2020,Shipped,74.0,62.9,1,09,True
268,4240,1759,4/12/2020,Shipped,240.0,204.0,3,12,True
269,3275,1031,12/12/2017,Shipped,67.0,40.2,1,12,True
270,4127,1713,4/9/2020,Shipped,74.0,59.2,1,9,True
271,4124,1708,3/9/2020,Shipped,80.0,64.0,1,9,True
272,4132,984,7/9/2020,Shipped,148.0,118.4,2,9,True
273,4125,1658,3/9/2020,Shipped,154.0,123.2,2,9,True
274,4126,1673,3/9/2020,Shipped,160.0,128.0,2,9,True
275,4130,9040,5/9/2020,Shipped,234.0,187.2,3,9,True
276,4129,1388,5/9/2020,Shipped,298.0,238.4,4,9,True
277,4131,1548,6/9/2020,Shipped,336.0,268.8,4,9,True
278,2788,213,14/12/2016,Shipped,45.0,31.5,1,12,True
279,3664,1284,4/1/2019,Shipped,84.0,42.0,1,1,True
280,3953,705,24/12/2019,Shipped,74.0,59.2,1,12,True
281,3941,1590,12/12/2019,Shipped,748.0,598.4,9,12,True
282,3949,1654,19/12/2019,Shipped,80.0,64.0,1,12,True
283,3952,1435,20/12/2019,Shipped,80.0,64.0,1,12,True
284,3940,869,11/12/2019,Shipped,84.0,67.2,1,12,True
285,3950,1315,19/12/2019,Shipped,84.0,67.2,1,12,True
286,3935,1571,5/12/2019,Shipped,160.0,128.0,2,12,True
287,3937,1104,7/12/2019,Shipped,160.0,128.0,2,12,True
288,3951,1453,19/12/2019,Shipped,164.0,131.2,2,12,True
289,3934,1453,5/12/2019,Shipped,168.0,134.4,2,12,True
290,3946,1451,16/12/2019,Shipped,240.0,192.0,3,12,True
291,3409,2,27/03/2018,Shipped,84.0,2.0,1,03,True
292,4034,1390,25/04/2020,Shipped,69.0,55.2,1,04,True
293,4033,1641,23/04/2020,Shipped,74.0,59.2,1,04,True
294,4028,545,20/04/2020,Shipped,80.0,64.0,1,04,True
295,4029,9016,20/04/2020,Shipped,139.0,111.2,2,04,True
296,4035,658,25/04/2020,Shipped,143.0,114.4,2,04,True
297,4031,1659,20/04/2020,Shipped,158.0,126.4,2,04,True
298,907,602,26/09/2012,Shipped,144.0,5.5,2,09,True
299,1091,697,19/02/2013,Shipped,159.0,17.35,3,02,True
300,1517,914,20/08/2014,Shipped,140.0,5.5,2,08,True
301,2055,1172,7/7/2015,Shipped,131.0,5.5,2,7,True
302,866,576,10/8/2012,Shipped,155.0,10.5,3,8,True
303,1518,915,20/08/2014,Shipped,148.0,5.5,2,08,True
304,1505,909,10/8/2014,Shipped,146.0,8.35,4,8,True
305,1544,934,29/09/2014,Shipped,144.0,8.35,4,09,True
306,862,572,6/8/2012,Shipped,188.0,46.35,3,8,True
307,1169,743,1/7/2013,Shipped,143.0,5.5,3,7,True
308,1062,685,6/2/2013,Shipped,149.0,5.5,2,2,True
309,2003,1156,2/6/2015,Shipped,150.0,8.35,6,6,True
310,1140,727,20/04/2013,Shipped,142.0,8.35,3,04,True
311,1008,655,9/12/2012,Shipped,124.0,5.5,2,12,True
312,853,566,31/07/2012,Shipped,139.0,5.5,3,07,True
313,947,625,7/11/2012,Shipped,132.01,9.34,6,11,True
314,1511,913,15/08/2014,Shipped,144.0,8.35,4,08,True
315,1572,948,1/11/2014,Shipped,138.0,5.5,2,11,True
316,2054,1171,26/06/2015,Shipped,147.0,5.5,2,06,True
317,858,569,3/8/2012,Shipped,133.0,8.35,2,8,True
318,1156,734,29/05/2013,Shipped,147.0,5.5,2,05,True
319,1096,701,1/3/2013,Shipped,140.0,8.35,2,3,True
320,1132,723,16/04/2013,Shipped,156.0,14.35,3,04,True
321,1042,581,15/01/2013,Shipped,166.0,24.35,3,01,True
322,1549,938,16/10/2014,Shipped,157.0,12.5,2,10,True
323,1526,923,7/9/2014,Shipped,124.0,8.35,2,9,True
324,1170,744,2/7/2013,Shipped,146.0,8.35,3,7,True
325,987,645,28/11/2012,Shipped,200.0,55.5,2,11,True
326,1022,661,17/12/2012,Shipped,140.0,8.35,2,12,True
327,926,615,24/10/2012,Shipped,146.0,5.5,2,10,True
328,1508,912,13/08/2014,Shipped,133.0,5.5,2,08,True
329,1480,894,18/07/2014,Shipped,151.0,9.35,3,07,True
330,1528,330,8/9/2014,Shipped,143.0,8.35,3,9,True
331,1554,940,17/10/2014,Shipped,146.0,8.35,6,10,True
332,1500,905,31/07/2014,Shipped,148.0,8.35,2,07,True
333,897,594,12/9/2012,Shipped,146.0,8.35,3,9,True
334,1713,1032,3/12/2014,Shipped,151.0,9.35,3,12,True
335,985,643,25/11/2012,Shipped,142.0,5.5,2,11,True
336,890,588,31/08/2012,Shipped,140.0,5.5,2,08,True
337,1481,895,19/07/2014,Shipped,121.0,8.35,3,07,True
338,2047,1167,15/06/2015,Shipped,140.0,8.35,4,06,True
339,854,567,31/07/2012,Shipped,138.0,8.35,3,07,True
340,1504,281,6/8/2014,Shipped,148.0,8.35,10,8,True
341,894,592,4/9/2012,Shipped,149.0,5.5,3,9,True
343,1927,1125,7/4/2015,Shipped,151.0,6.5,4,4,True
344,918,302,12/10/2012,Shipped,213.0,77.53,3,10,True
345,905,600,22/09/2012,Shipped,131.0,5.5,2,09,True
346,892,590,3/9/2012,Shipped,138.0,5.5,2,9,True
347,1536,927,16/09/2014,Shipped,138.0,8.35,7,09,True
348,1882,1111,26/02/2015,Shipped,155.0,13.35,4,02,True
349,2058,1173,16/07/2015,Shipped,152.0,10.35,7,07,True
350,1881,1110,23/02/2015,Shipped,138.0,5.5,2,02,True
351,881,580,20/08/2012,Shipped,135.0,5.5,4,08,True
352,986,644,27/11/2012,Shipped,143.0,5.5,3,11,True
353,1519,916,22/08/2014,Shipped,142.0,5.5,2,08,True
354,1934,1129,22/04/2015,Shipped,161.0,16.5,2,04,True
355,913,607,8/10/2012,Shipped,161.0,16.5,2,10,True
356,877,578,16/08/2012,Shipped,168.0,26.35,4,08,True
357,1936,1130,23/04/2015,Shipped,144.0,8.35,4,04,True
358,861,571,6/8/2012,Shipped,135.0,8.35,2,8,True
359,920,611,13/10/2012,Shipped,118.0,5.5,1,10,True
360,882,581,23/08/2012,Shipped,168.0,23.5,2,08,True
361,1535,926,15/09/2014,Shipped,140.0,8.35,4,09,True
362,928,616,25/10/2012,Shipped,91.0,5.5,2,10,True
363,883,582,25/08/2012,Shipped,138.0,5.5,3,08,True
364,909,603,28/09/2012,Shipped,151.0,6.5,2,09,True
365,1078,334,11/2/2013,Shipped,149.0,5.5,2,2,True
366,857,568,2/8/2012,Shipped,95.0,5.5,1,8,True
367,1497,903,29/07/2014,Shipped,158.0,16.35,3,07,True
368,900,596,17/09/2012,Shipped,146.0,8.35,3,09,True
369,1542,933,22/09/2014,Shipped,141.0,5.5,2,09,True
370,865,575,8/8/2012,Shipped,152.0,10.35,3,8,True
371,899,595,17/09/2012,Shipped,162.0,17.5,2,09,True
372,1990,1150,18/05/2015,Shipped,152.0,10.35,4,05,True
373,1119,717,27/03/2013,Shipped,131.0,5.5,2,03,True
374,1485,899,25/07/2014,Shipped,181.0,39.35,4,07,True
375,1491,900,25/07/2014,Shipped,144.0,8.35,4,07,True
376,1653,996,24/11/2014,Shipped,140.0,5.5,2,11,True
377,1539,930,20/09/2014,Shipped,154.0,12.35,4,09,True
378,1049,679,1/2/2013,Shipped,138.0,5.5,2,2,True
379,1483,897,22/07/2014,Shipped,124.0,5.5,2,07,True
380,1493,901,28/07/2014,Shipped,150.0,8.35,3,07,True
381,3103,1434,31/05/2017,Shipped,72.0,0.0,1,05,True
382,1478,892,16/07/2014,Shipped,69.0,5.5,1,07,True
383,2979,1396,15/02/2017,Shipped,67.0,53.6,1,02,True
384,2756,1356,10/12/2016,Shipped,74.0,59.2,1,12,True
385,2922,1382,27/01/2017,Shipped,183.0,146.4,3,01,True
386,2787,1361,13/12/2016,Shipped,222.0,177.6,3,12,True
387,3062,1418,2/5/2017,Shipped,39.0,31.2,1,5,True
388,2133,1193,8/10/2015,Shipped,62.0,55.1,1,10,True
389,2128,584,7/10/2015,Shipped,69.0,60.7,1,10,True
390,2125,562,6/10/2015,Shipped,101.0,80.8,2,10,True
391,2135,1155,11/10/2015,Shipped,107.0,85.6,2,10,True
392,2124,1155,6/10/2015,Shipped,124.0,99.2,2,10,True
393,2140,795,11/10/2015,Shipped,144.0,115.2,2,10,True
394,2134,273,10/10/2015,Shipped,164.0,131.2,4,10,True
395,2137,792,11/10/2015,Shipped,207.0,165.6,3,10,True
396,2139,519,11/10/2015,Shipped,207.0,165.6,3,10,True
397,2141,769,11/10/2015,Shipped,414.0,331.2,6,10,True
398,3544,885,25/09/2018,Shipped,160.0,128.0,2,09,True
399,3548,1374,26/09/2018,Shipped,160.0,128.0,2,09,True
400,3545,1506,25/09/2018,Shipped,216.0,172.8,3,09,True
401,3547,322,25/09/2018,Shipped,240.0,192.0,3,09,True
402,3546,1453,25/09/2018,Shipped,303.0,242.4,4,09,True
403,3549,1004,28/09/2018,Shipped,448.0,358.4,6,09,True
404,3864,1493,23/09/2019,Shipped,80.0,64.0,1,09,True
405,3862,1506,20/09/2019,Shipped,301.0,240.8,4,09,True
406,2592,554,10/11/2016,Shipped,72.0,63.1,1,11,True
407,2591,1334,10/11/2016,Shipped,74.0,64.7,1,11,True
408,2596,250,10/11/2016,Shipped,78.0,62.4,2,11,True
409,2597,562,11/11/2016,Shipped,134.0,107.2,2,11,True
410,2603,491,15/11/2016,Shipped,141.0,112.8,2,11,True
411,2594,1298,10/11/2016,Shipped,148.0,118.4,2,11,True
412,901,5,17/09/2012,Shipped,186.0,101.35,3,09,True
413,2789,241,14/12/2016,Shipped,105.0,63.0,1,12,True
414,2801,1353,15/12/2016,Shipped,105.0,63.0,1,12,True
415,2023,838,8/6/2015,Shipped,86.0,86.0,2,6,True
416,2024,633,8/6/2015,Shipped,310.0,310.0,5,6,True
417,2030,1162,11/6/2015,Shipped,124.0,99.2,2,6,True
